,year,estado,tipo,municipalidad,hombres,mujeres,total,localidad,full_location,location,point,latitude,longitude,altitude
7074,1940,Coahuila,Ejido,Jiménez,20.0,17.0,37.0,Jiménez ,"Jiménez , Jiménez, Coahuila","Jiménez, Municipio de Jiménez, Coahuila, México","(29.0674489, -100.679206, 0.0)",29.0674489,-100.679206,0.0
7075,1940,Coahuila,Eiido,Jiménez,152.0,165.0,317.0,Madero del Río ,"Madero del Río , Jiménez, Coahuila","Madero del Río, Municipio de Jiménez, Coahuila, México","(29.2244205, -100.8243784, 0.0)",29.2244205,-100.8243784,0.0
7076,1940,Coahuila,Colonia,Jiménez,154.0,139.0,293.0,Miravalles ,"Miravalles , Jiménez, Coahuila",,,,,
7077,1940,Coahuila,Ejido,Jiménez,121.0,104.0,225.0,La Muralla ,"La Muralla , Jiménez, Coahuila","La Muralla, Municipio de Jiménez, Coahuila, México","(29.1245259, -100.9480044, 0.0)",29.1245259,-100.9480044,0.0
7078,1940,Coahuila,Ejido,Jiménez,55.0,46.0,101.0,Nueva Bandlera ,"Nueva Bandlera , Jiménez, Coahuila",,,,,
7079,1940,Coahuila,Ejido,Jiménez,50.0,39.0,89.0,Nueva Jarita ,"Nueva Jarita , Jiménez, Coahuila","Nueva Jarita, Municipio de Jiménez, Coahuila, México","(28.994249, -100.8008022, 0.0)",28.994249,-100.8008022,0.0
7080,1940,Coahuila,Colonia,Jiménez,168.0,3172.0,3340.0,Nueva Palestina ,"Nueva Palestina , Jiménez, Coahuila",,,,,
7081,1940,Coahuila,Ejido,Jiménez,87.0,80.0,167.0,Nuevo Balcones ,"Nuevo Balcones , Jiménez, Coahuila",,,,,
7082,1940,Coahuila,Ejido,Jiménez,93.0,114.0,207.0,El Orégano ,"El Orégano , Jiménez, Coahuila","El Orégano, Municipio de Jiménez, Coahuila, México","(29.0435802, -101.0346491, 0.0)",29.0435802,-101.0346491,0.0
7083,1940,Coahuila,Colonia,Jiménez,284.0,266.0,550.0,Palestina ,"Palestina , Jiménez, Coahuila","Vieja Palestina, Municipio de Jiménez, Coahuila, México","(29.1601865, -100.9864852, 0.0)",29.1601865,-100.9864852,0.0
7084,1940,Coahuila,Ejido,Jiménez,244.0,223.0,467.0,Palmira ,"Palmira , Jiménez, Coahuila","Palmira, Municipio de Jiménez, Coahuila, México","(28.9849044, -100.7777809, 0.0)",28.9849044,-100.7777809,0.0
7085,1940,Coahuila,Ejido,Jiménez,143.0,113.0,256.0,Palos Blancos ,"Palos Blancos , Jiménez, Coahuila",,,,,
7086,1940,Coahuila,Rancho,Jiménez,72.0,66.0,138.0,El Pinto ,"El Pinto , Jiménez, Coahuila",,,,,
7087,1940,Coahuila,Ejido,Jiménez,23.0,24.0,47.0,La Potasa ,"La Potasa , Jiménez, Coahuila","La Potasa, Municipio de Jiménez, Coahuila, México","(29.1108689, -100.8919227, 0.0)",29.1108689,-100.8919227,0.0
7088,1940,Coahuila,Ejido,Jiménez,107.0,86.0,193.0,Purísima ,"Purísima , Jiménez, Coahuila","Purísima, Municipio de Jiménez, Coahuila, México","(29.1852831, -100.7954778, 0.0)",29.1852831,-100.7954778,0.0
7089,1940,Coahuila,Rancho,Jiménez,9.0,10.0,19.0,Sacramento ,"Sacramento , Jiménez, Coahuila",,,,,
7090,1940,Coahuila,Congregación,Jiménez,328.0,360.0,688.0,San Carlos ,"San Carlos , Jiménez, Coahuila","San Carlos, Municipio de Jiménez, Coahuila, México","(29.0288502, -100.901942, 0.0)",29.0288502,-100.901942,0.0
7091,1940,Coahuila,Ejido,Jiménez,221.0,223.0,444.0,San Carlos ,"San Carlos , Jiménez, Coahuila","San Carlos, Municipio de Jiménez, Coahuila, México","(29.0288502, -100.901942, 0.0)",29.0288502,-100.901942,0.0
7092,1940,Coahuila,Hacienda,Jiménez,127.0,95.0,222.0,San Matías ,"San Matías , Jiménez, Coahuila",,,,,
7093,1940,Coahuila,Ejido,Jiménez,141.0,106.0,247.0,Santa María ,"Santa María , Jiménez, Coahuila","Santa María, Municipio de Jiménez, Coahuila, México","(29.2425482, -100.85577, 0.0)",29.2425482,-100.85577,0.0
7094,1940,Coahuila,Rancho,Jiménez,228.0,217.0,445.0,Santa Rosa ,"Santa Rosa , Jiménez, Coahuila","Santa Rosa, Municipio de Jiménez, Coahuila, México","(29.0250507, -100.6742983, 0.0)",29.0250507,-100.6742983,0.0
7095,1940,Coahuila,Hacienda,Jiménez,90.0,79.0,169.0,San Vicente ,"San Vicente , Jiménez, Coahuila","San Vicente, La Muralla, Municipio de Jiménez, Coahuila, México","(29.1151956, -100.9399857, 0.0)",29.1151956,-100.9399857,0.0
7096,1940,Coahuila,Ejido,Jiménez,132.0,99.0,231.0,El Tepeyac ,"El Tepeyac , Jiménez, Coahuila","Tepeyac, Municipio de Jiménez, Coahuila, México","(28.9673434, -100.7301423, 0.0)",28.9673434,-100.7301423,0.0
7097,1940,Coahuila,Rancho,Jiménez,17.0,19.0,36.0,El Vallado ,"El Vallado , Jiménez, Coahuila",,,,,
7098,1940,Coahuila,Villa,Juárez,511.0,513.0,1024.0,Juárez  (Cab.) ,"Juárez  (Cab.) , Juárez, Coahuila",,,,,
7099,1940,Coahuila,Rancho,Juárez,0.0,0.0,0.0,Agua Dulce ,"Agua Dulce , Juárez, Coahuila",,,,,
7100,1940,Coahuila,Ejido,Juárez,0.0,0.0,0.0,El Alamo ,"El Alamo , Juárez, Coahuila","El Álamo, Juárez, Coahuila, México","(27.4633687, -100.7909554, 0.0)",27.4633687,-100.7909554,0.0
7101,1940,Coahuila,Rancho,Juárez,98.0,97.0,195.0,Alamo Nuevo ,"Alamo Nuevo , Juárez, Coahuila",,,,,
7102,1940,Coahuila,Ejido,Juárez,86.0,67.0,153.0,Alamo Viejo ,"Alamo Viejo , Juárez, Coahuila",,,,,
7103,1940,Coahuila,Colonia Agrícola,Juárez,93.0,99.0,192.0,Los Aniegos ,"Los Aniegos , Juárez, Coahuila",,,,,
7104,1940,Coahuila,Rancho,Juárez,10.0,8.0,18.0,Los Borregos ,"Los Borregos , Juárez, Coahuila",,,,,
7105,1940,Coahuila,Rancho,Juárez,36.0,29.0,65.0,La Casita ,"La Casita , Juárez, Coahuila",,,,,
7106,1940,Coahuila,Rancho,Juárez,0.0,0.0,0.0,Coyotillos ,"Coyotillos , Juárez, Coahuila",,,,,
7107,1940,Coahuila,Rancho,Juárez,0.0,0.0,0.0,El Cuervo ,"El Cuervo , Juárez, Coahuila",,,,,
7108,1940,Coahuila,Campamento,Juárez,162.0,158.0,320.0,Don Martín ,"Don Martín , Juárez, Coahuila","Don Martín, Juárez, Coahuila, México","(27.5251698, -100.6189302, 0.0)",27.5251698,-100.6189302,0.0
7109,1940,Coahuila,Rancho,Juárez,8.0,4.0,12.0,Escondido ,"Escondido , Juárez, Coahuila",,,,,
7110,1940,Coahuila,Rancho,Juárez,0.0,0.0,0.0,El Garabato ,"El Garabato , Juárez, Coahuila",,,,,
7111,1940,Coahuila,Rancho,Juárez,0.0,0.0,0.0,El Lobo ,"El Lobo , Juárez, Coahuila",,,,,
7112,1940,Coahuila,Rancho,Juárez,2.0,0.0,2.0,Palo Blanco ,"Palo Blanco , Juárez, Coahuila",,,,,
7113,1940,Coahuila,Colonia Agrícola,Juárez,161.0,151.0,312.0,Parcelas de Tercera Unidad ,"Parcelas de Tercera Unidad , Juárez, Coahuila",,,,,
7114,1940,Coahuila,Ejido,Juárez,57.0,39.0,96.0,La Presita Nagueyosa ,"La Presita Nagueyosa , Juárez, Coahuila",,,,,
7115,1940,Coahuila,Colonia Agrícola,Juárez,143.0,141.0,284.0,Santa Rita ,"Santa Rita , Juárez, Coahuila","Santa Rita, Juárez, Coahuila, México","(27.4959108, -100.5535211, 0.0)",27.4959108,-100.5535211,0.0
7116,1940,Coahuila,Rancho,Juárez,0.0,0.0,0.0,San Vicente ,"San Vicente , Juárez, Coahuila",,,,,
7117,1940,Coahuila,Villa,Lamadrid,913.0,894.0,1807.0,Lamadrid  (Cab.) ,"Lamadrid  (Cab.) , Lamadrid, Coahuila",,,,,
7118,1940,Coahuila,Rancho,Lamadrid,3.0,1.0,4.0,El Carmen ,"El Carmen , Lamadrid, Coahuila",,,,,
7119,1940,Coahuila,Estación L C,Lamadrid,12.0,5.0,17.0,La Polca ,"La Polca , Lamadrid, Coahuila",,,,,
7120,1940,Coahuila,Rancho,Lamadrid,34.0,28.0,62.0,Potrero de Menchaca ,"Potrero de Menchaca , Lamadrid, Coahuila",,,,,
7121,1940,Coahuila,Rancho,Lamadrid,11.0,8.0,19.0,Zartuehe ,"Zartuehe , Lamadrid, Coahuila",,,,,
7122,1940,Coahuila,Ciudad,Matamoros,4054.0,3907.0,7961.0,Matamoros  (Cab.) ,"Matamoros  (Cab.) , Matamoros, Coahuila",,,,,
7123,1940,Coahuila,Rancho,Matamoros,8.0,9.0,17.0,Agua Dulce ,"Agua Dulce , Matamoros, Coahuila",,,,,
7124,1940,Coahuila,Rancho,Matamoros,10.0,9.0,19.0,Alzatia ,"Alzatia , Matamoros, Coahuila",,,,,
7125,1940,Coahuila,Ejido,Matamoros,61.0,57.0,118.0,Andalucía ,"Andalucía , Matamoros, Coahuila",,,,,
7126,1940,Coahuila,Ejido,Matamoros,438.0,421.0,859.0,Los Angeles ,"Los Angeles , Matamoros, Coahuila","Privada Los Ángeles, Galeme, Matamoros, Coahuila, México","(25.5211841, -103.2245911, 0.0)",25.5211841,-103.2245911,0.0
7127,1940,Coahuila,Ejido,Matamoros,14.0,12.0,26.0,Asturias ,"Asturias , Matamoros, Coahuila",,,,,
7128,1940,Coahuila,Ejido,Matamoros,127.0,104.0,231.0,Atalaya ,"Atalaya , Matamoros, Coahuila",,,,,
7129,1940,Coahuila,Ejido,Matamoros,3.0,2.0,5.0,La Azufrera ,"La Azufrera , Matamoros, Coahuila",,,,,
7130,1940,Coahuila,Ejido,Matamoros,3.0,2.0,5.0,La Barbada ,"La Barbada , Matamoros, Coahuila",,,,,
7131,1940,Coahuila,But Ejido,Matamoros,1.0,3.0,4.0,La Barca ,"La Barca , Matamoros, Coahuila","La Flor de Mayo y La Barca, Matamoros, Coahuila, México","(25.4551427, -103.202977, 0.0)",25.4551427,-103.202977,0.0
7132,1940,Coahuila,Ejido,Matamoros,169.0,142.0,311.0,El Barrial de la Unión ,"El Barrial de la Unión , Matamoros, Coahuila",,,,,
7133,1940,Coahuila,Ejido,Matamoros,30.0,34.0,64.0,El Brillante ,"El Brillante , Matamoros, Coahuila",,,,,
7134,1940,Coahuila,Ejido,Matamoros,333.0,306.0,639.0,Buen Abrigo ,"Buen Abrigo , Matamoros, Coahuila",,,,,
7135,1940,Coahuila,Rancho,Matamoros,20.0,17.0,37.0,La Cabaña ,"La Cabaña , Matamoros, Coahuila",,,,,
7136,1940,Coahuila,Ejido,Matamoros,522.0,430.0,952.0,El Cambio ,"El Cambio , Matamoros, Coahuila","El Cambio, Matamoros, Coahuila, México","(25.6397062, -103.3277509, 0.0)",25.6397062,-103.3277509,0.0
7137,1940,Coahuila,Rancho,Matamoros,6.0,6.0,12.0,El Cariño ,"El Cariño , Matamoros, Coahuila",,,,,
7138,1940,Coahuila,Ejido,Matamoros,7.0,7.0,14.0,Carolinas ,"Carolinas , Matamoros, Coahuila","Calle Carolinas, Jose Santos Valdez, Matamoros, Coahuila, México","(25.5201373, -103.2214102, 0.0)",25.5201373,-103.2214102,0.0
7139,1940,Coahuila,Rancho,Matamoros,0.0,0.0,0.0,Cerralvo ,"Cerralvo , Matamoros, Coahuila",,,,,
7140,1940,Coahuila,Rancho,Matamoros,6.0,6.0,12.0,El Ciprés ,"El Ciprés , Matamoros, Coahuila",,,,,
7141,1940,Coahuila,Ejido,Matamoros,19.0,20.0,39.0,El Colorado ,"El Colorado , Matamoros, Coahuila",,,,,
7142,1940,Coahuila,Ejido,Matamoros,212.0,208.0,420.0,Compuertas ,"Compuertas , Matamoros, Coahuila","Compuertas, Matamoros, Coahuila, 27900, México","(25.746707, -103.3026265, 0.0)",25.746707,-103.3026265,0.0
7143,1940,Coahuila,Ejido,Matamoros,173.0,151.0,324.0,El Consuelo ,"El Consuelo , Matamoros, Coahuila","El Consuelo, Matamoros, Coahuila, 27087, México","(25.5713252, -103.2758624, 0.0)",25.5713252,-103.2758624,0.0
7144,1940,Coahuila,Ejido,Matamoros,293.0,294.0,587.0,Corona ,"Corona , Matamoros, Coahuila","Ramal a Corona, Matamoros, Coahuila, 27087, México","(25.5822292, -103.2607287, 0.0)",25.5822292,-103.2607287,0.0
7145,1940,Coahuila,Ejido,Matamoros,854.0,799.0,1653.0,El Covote ,"El Covote , Matamoros, Coahuila",,,,,
7146,1940,Coahuila,Ejido,Matamoros,296.0,246.0,542.0,El Cuije ,"El Cuije , Matamoros, Coahuila","El Cuije, Matamoros, Coahuila, México","(25.6965454, -103.3407544, 0.0)",25.6965454,-103.3407544,0.0
7147,1940,Coahuila,Ejido,Matamoros,4.0,3.0,7.0,Dos Estrellas ,"Dos Estrellas , Matamoros, Coahuila",,,,,
7148,1940,Coahuila,Rancho,Matamoros,5.0,1.0,6.0,Enramadas ,"Enramadas , Matamoros, Coahuila",,,,,
7149,1940,Coahuila,Rancho,Matamoros,6.0,7.0,13.0,La Escondida ,"La Escondida , Matamoros, Coahuila",,,,,
7150,1940,Coahuila,Rancho,Matamoros,3.0,4.0,7.0,Esperanza ,"Esperanza , Matamoros, Coahuila","La Esperanza, Matamoros, Coahuila, 27087, México","(25.5663538, -103.2803206, 0.0)",25.5663538,-103.2803206,0.0
7151,1940,Coahuila,Ejido,Matamoros,193.0,185.0,378.0,El Fémix ,"El Fémix , Matamoros, Coahuila",,,,,
7152,1940,Coahuila,Ejido,Matamoros,43.0,39.0,82.0,Filipinas ,"Filipinas , Matamoros, Coahuila","Carretera Herradura de Matamoros, El Dolar, Matamoros, Coahuila, México","(25.4634804, -103.2307816, 0.0)",25.4634804,-103.2307816,0.0
7153,1940,Coahuila,Ejido,Matamoros,75.0,60.0,135.0,La Flor de Mayo ,"La Flor de Mayo , Matamoros, Coahuila","La Flor de Mayo y La Barca, Matamoros, Coahuila, México","(25.455447550000002, -103.20277261498467, 0.0)",25.455447550000002,-103.20277261498467,0.0
7154,1940,Coahuila,Ejido,Matamoros,112.0,93.0,205.0,El Fresno del Sur ,"El Fresno del Sur , Matamoros, Coahuila",,,,,
7155,1940,Coahuila,Ejido,Matamoros,289.0,267.0,556.0,Granada ,"Granada , Matamoros, Coahuila","Granada, Matamoros, Coahuila, México","(25.6408702, -103.2679227, 0.0)",25.6408702,-103.2679227,0.0
7156,1940,Coahuila,Rancho,Matamoros,30.0,18.0,48.0,Ganja Monterrey ,"Ganja Monterrey , Matamoros, Coahuila",,,,,
7157,1940,Coahuila,Rancho,Matamoros,43.0,46.0,89.0,La Grulla ,"La Grulla , Matamoros, Coahuila",,,,,
7158,1940,Coahuila,Eiido,Matamoros,312.0,284.0,596.0,Guadalupe ,"Guadalupe , Matamoros, Coahuila","Guadalupe Victoria, Matamoros, Coahuila, 27905, México","(25.7497342, -103.2248696, 0.0)",25.7497342,-103.2248696,0.0
7159,1940,Coahuila,Congregación,Matamoros,321.0,299.0,620.0,Hidalgo ,"Hidalgo , Matamoros, Coahuila","Congregación Hidalgo, Matamoros, Coahuila, México","(25.4901328, -103.1400639, 0.0)",25.4901328,-103.1400639,0.0
7160,1940,Coahuila,Ejido,Matamoros,215.0,186.0,401.0,El Hormiguero ,"El Hormiguero , Matamoros, Coahuila","Carretera El Cuije, El Cuije, Matamoros, Coahuila, México","(25.6988545, -103.3332047, 0.0)",25.6988545,-103.3332047,0.0
7161,1940,Coahuila,Ejido,Matamoros,69.0,47.0,116.0,Ignacio Zaragoza ,"Ignacio Zaragoza , Matamoros, Coahuila","Avenida Ignacio Zaragoza, Jose Santos Valdez, Matamoros, Coahuila, México","(25.5238039, -103.2171135, 0.0)",25.5238039,-103.2171135,0.0
7162,1940,Coahuila,Ejido,Matamoros,94.0,77.0,171.0,Irlanda ,"Irlanda , Matamoros, Coahuila",,,,,
7163,1940,Coahuila,Rancho,Matamoros,4.0,5.0,9.0,El Jaralito ,"El Jaralito , Matamoros, Coahuila",,,,,
7164,1940,Coahuila,Rancho,Matamoros,14.0,10.0,24.0,Kilómetro 20 ,"Kilómetro 20 , Matamoros, Coahuila",,,,,
7165,1940,Coahuila,Ejido,Matamoros,12.0,13.0,25.0,La Ladrillera ,"La Ladrillera , Matamoros, Coahuila",,,,,
7166,1940,Coahuila,Ejido,Matamoros,86.0,55.0,141.0,Lamparitos ,"Lamparitos , Matamoros, Coahuila",,,,,
7167,1940,Coahuila,Rancho,Matamoros,4.0,3.0,7.0,Luis Treviño ,"Luis Treviño , Matamoros, Coahuila",,,,,
7168,1940,Coahuila,Ejido,Matamoros,56.0,44.0,100.0,La Luz de Solís ,"La Luz de Solís , Matamoros, Coahuila",,,,,
7169,1940,Coahuila,Ejido,Matamoros,441.0,412.0,853.0,La Luz ,"La Luz , Matamoros, Coahuila","La Luz, Matamoros, Coahuila, 27905, México","(25.7261856, -103.2449914, 0.0)",25.7261856,-103.2449914,0.0
7170,1940,Coahuila,Rancho,Matamoros,4.0,3.0,7.0,Máculas Las ,"Máculas Las , Matamoros, Coahuila",,,,,
7171,1940,Coahuila,Ejido,Matamoros,113.0,90.0,203.0,Manantial ,"Manantial , Matamoros, Coahuila","Manantial, Matamoros, Coahuila, México","(25.4100593, -103.3043658, 0.0)",25.4100593,-103.3043658,0.0
7172,1940,Coahuila,Rancho,Matamoros,5.0,2.0,7.0,La Merced ,"La Merced , Matamoros, Coahuila",,,,,
7173,1940,Coahuila,Ejido,Matamoros,110.0,80.0,190.0,Monte Aleure ,"Monte Aleure , Matamoros, Coahuila",,,,,
7174,1940,Coahuila,Rancho,Matamoros,15.0,12.0,27.0,Monte Carlo ,"Monte Carlo , Matamoros, Coahuila",,,,,
7175,1940,Coahuila,Ejido,Matamoros,34.0,28.0,62.0,Noncán ,"Noncán , Matamoros, Coahuila",,,,,
7176,1940,Coahuila,Ejido,Matamoros,49.0,32.0,81.0,Nochistongo ,"Nochistongo , Matamoros, Coahuila",,,,,
7177,1940,Coahuila,Rancho,Matamoros,26.0,19.0,45.0,Noira Núm 14 ,"Noira Núm 14 , Matamoros, Coahuila",,,,,
7178,1940,Coahuila,Fido,Matamoros,47.0,40.0,87.0,Olivo ,"Olivo , Matamoros, Coahuila","El Olivo, Matamoros, Coahuila, 27087, México","(25.5275052, -103.28916, 0.0)",25.5275052,-103.28916,0.0
7179,1940,Coahuila,Ejido,Matamoros,154.0,115.0,269.0,Pedro V. Rodriguez Triana ,"Pedro V. Rodriguez Triana , Matamoros, Coahuila",,,,,
7180,1940,Coahuila,Ejido,Matamoros,278.0,262.0,540.0,El Pilar ,"El Pilar , Matamoros, Coahuila","Agrícola ""El Pilar"" - VIGO, Ejido 20 de Noviembre, Matamoros, Coahuila, México","(25.725320500000002, -103.32576160719714, 0.0)",25.725320500000002,-103.32576160719714,0.0
7181,1940,Coahuila,Planta Eléctrica,Matamoros,27.0,19.0,46.0,Planta Eléctrica ,"Planta Eléctrica , Matamoros, Coahuila",,,,,
7182,1940,Coahuila,Ejido,Matamoros,77.0,63.0,140.0,El Puerto ,"El Puerto , Matamoros, Coahuila",,,,,
7183,1940,Coahuila,Ejido,Matamoros,574.0,502.0,1076.0,La Purísima ,"La Purísima , Matamoros, Coahuila","Ramal a la Partida, San Antonio Del Coyote, San Antonio del Coyote, Matamoros, Coahuila, 27087, México","(25.6439495, -103.2949523, 0.0)",25.6439495,-103.2949523,0.0
7184,1940,Coahuila,Ejido,Matamoros,71.0,63.0,134.0,Rancho de Afuera ,"Rancho de Afuera , Matamoros, Coahuila",,,,,
7185,1940,Coahuila,Rancho,Matamoros,9.0,7.0,16.0,Rancho Grande ,"Rancho Grande , Matamoros, Coahuila",,,,,
7186,1940,Coahuila,Rancho,Matamoros,9.0,10.0,19.0,Reducindo ,"Reducindo , Matamoros, Coahuila",,,,,
7187,1940,Coahuila,Ejido,Matamoros,224.0,206.0,430.0,El Refugio ,"El Refugio , Matamoros, Coahuila","Avenida El Refugio, San Felipe, San Miguel, Matamoros, Coahuila, 27275, México","(25.5328026, -103.3120253, 0.0)",25.5328026,-103.3120253,0.0
7188,1940,Coahuila,Ejido,Matamoros,23.0,26.0,49.0,Relicario ,"Relicario , Matamoros, Coahuila",,,,,
7189,1940,Coahuila,Ejido,Matamoros,178.0,185.0,363.0,Sacrificio ,"Sacrificio , Matamoros, Coahuila","El Sacrificio, Matamoros, Coahuila, México","(25.4302157, -103.2087289, 0.0)",25.4302157,-103.2087289,0.0
7190,1940,Coahuila,Ejido,Matamoros,7.0,7.0,14.0,Saltillo ,"Saltillo , Matamoros, Coahuila","Autopista de Peaje Saltillo-Torreón, Maravillas, Matamoros, Coahuila, México","(25.5380804, -103.2170717, 0.0)",25.5380804,-103.2170717,0.0
7191,1940,Coahuila,Ejido,Matamoros,106.0,77.0,183.0,Han Antonio del Alto ,"Han Antonio del Alto , Matamoros, Coahuila",,,,,
7192,1940,Coahuila,Ejido,Matamoros,19.0,15.0,34.0,San Antonio del Cadillal ,"San Antonio del Cadillal , Matamoros, Coahuila",,,,,
7193,1940,Coahuila,Ejido,Matamoros,15.0,16.0,31.0,San Antonio de Pámanes ,"San Antonio de Pámanes , Matamoros, Coahuila",,,,,
7194,1940,Coahuila,Ejido,Matamoros,16.0,14.0,30.0,San Buenaventura ,"San Buenaventura , Matamoros, Coahuila",,,,,
7195,1940,Coahuila,Ejido,Matamoros,60.0,51.0,111.0,San Felipe ,"San Felipe , Matamoros, Coahuila","San Felipe, San Miguel, Matamoros, Coahuila, México","(25.5330752, -103.30975045402602, 0.0)",25.5330752,-103.30975045402602,0.0
7196,1940,Coahuila,Ejido,Matamoros,152.0,125.0,277.0,San Francisco ,"San Francisco , Matamoros, Coahuila","San Francisco Aguanaval, Matamoros, Coahuila, México","(25.4210492, -103.1048952, 0.0)",25.4210492,-103.1048952,0.0
7197,1940,Coahuila,Ejido,Matamoros,48.0,35.0,83.0,Sau Isidro ,"Sau Isidro , Matamoros, Coahuila",,,,,
7198,1940,Coahuila,Ejido,Matamoros,35.0,26.0,61.0,San José de los Emilianos ,"San José de los Emilianos , Matamoros, Coahuila",,,,,
7199,1940,Coahuila,Rancho,Matamoros,18.0,21.0,39.0,San José de la Venada ,"San José de la Venada , Matamoros, Coahuila",,,,,
7200,1940,Coahuila,Ejido,Matamoros,58.0,53.0,111.0,San Julián ,"San Julián , Matamoros, Coahuila","San Julián, Santo Niño Aguanaval, Matamoros, Coahuila, México","(25.4421886, -103.3035503, 0.0)",25.4421886,-103.3035503,0.0
7201,1940,Coahuila,Ejido,Matamoros,261.0,241.0,502.0,San Miguel ,"San Miguel , Matamoros, Coahuila","San Miguel, Matamoros, Coahuila, 27275, México","(25.5342706, -103.3102044, 0.0)",25.5342706,-103.3102044,0.0
7202,1940,Coahuila,Ejido,Matamoros,38.0,24.0,62.0,San Pedro de los Milagros ,"San Pedro de los Milagros , Matamoros, Coahuila",,,,,
7203,1940,Coahuila,Ejdo,Matamoros,50.0,44.0,94.0,San Salvador de Olivo ,"San Salvador de Olivo , Matamoros, Coahuila",,,,,
7204,1940,Coahuila,Ejido,Matamoros,292.0,277.0,569.0,Santa Ana del Pilar ,"Santa Ana del Pilar , Matamoros, Coahuila","Santa Ana del Pilar, Matamoros, Coahuila, México","(25.7090283, -103.3082737, 0.0)",25.7090283,-103.3082737,0.0
7205,1940,Coahuila,Ejido,Matamoros,15.0,21.0,36.0,Santa Julita ,"Santa Julita , Matamoros, Coahuila",,,,,
7206,1940,Coahuila,Ejido,Matamoros,3.0,5.0,8.0,Santa Librada ,"Santa Librada , Matamoros, Coahuila",,,,,
7207,1940,Coahuila,Ejido,Matamoros,131.0,124.0,255.0,Santa Petronila ,"Santa Petronila , Matamoros, Coahuila",,,,,
7208,1940,Coahuila,Rancho,Matamoros,34.0,25.0,59.0,Santa Rita ,"Santa Rita , Matamoros, Coahuila",,,,,
7209,1940,Coahuila,Rancho,Matamoros,3.0,2.0,5.0,Santa Rita de Ibarra ,"Santa Rita de Ibarra , Matamoros, Coahuila",,,,,
7210,1940,Coahuila,Rancho,Matamoros,0.0,0.0,0.0,Santa Rosa ,"Santa Rosa , Matamoros, Coahuila",,,,,
7211,1940,Coahuila,Ejido,Matamoros,34.0,25.0,59.0,Santiago ,"Santiago , Matamoros, Coahuila",,,,,
7212,1940,Coahuila,Ejido,Matamoros,410.0,344.0,754.0,Santo Niño Aguanaval ,"Santo Niño Aguanaval , Matamoros, Coahuila","Santo Niño Aguanaval, Matamoros, Coahuila, México","(25.4316204, -103.2785042, 0.0)",25.4316204,-103.2785042,0.0
7213,1940,Coahuila,Ejido,Matamoros,260.0,226.0,486.0,Santo Tomás ,"Santo Tomás , Matamoros, Coahuila","Santo Tomas, Carretera Matamoros-Torreón, San Felipe, Ejido Santo Tomas, Colonia Enrique Martinez y Martinez, Matamoros, Coahuila, 27087, México","(25.5354346, -103.2541771, 0.0)",25.5354346,-103.2541771,0.0
7214,1940,Coahuila,Rancho,Matamoros,19.0,16.0,35.0,El Sauz ,"El Sauz , Matamoros, Coahuila",,,,,
7215,1940,Coahuila,Ejido,Matamoros,334.0,319.0,653.0,Solima ,"Solima , Matamoros, Coahuila","Solima, Matamoros, Coahuila, México","(25.6628759, -103.2753297, 0.0)",25.6628759,-103.2753297,0.0
7216,1940,Coahuila,Ejido,Matamoros,256.0,249.0,505.0,Solís ,"Solís , Matamoros, Coahuila",,,,,
7217,1940,Coahuila,Ejido,Matamoros,16.0,12.0,28.0,Texcoco ,"Texcoco , Matamoros, Coahuila",,,,,
7218,1940,Coahuila,Rancho,Matamoros,10.0,5.0,15.0,Valverde ,"Valverde , Matamoros, Coahuila",,,,,
7219,1940,Coahuila,Ejido,Matamoros,84.0,79.0,163.0,Vizrava ,"Vizrava , Matamoros, Coahuila",,,,,
7220,1940,Coahuila,Rancho,Matamoros,13.0,8.0,21.0,Zaragoza ,"Zaragoza , Matamoros, Coahuila","Avenida Ignacio Zaragoza, Jose Santos Valdez, Matamoros, Coahuila, México","(25.5238039, -103.2171135, 0.0)",25.5238039,-103.2171135,0.0
7221,1940,Coahuila,Ciudad,Monelova,3329.0,3852.0,7181.0,Monelova (Cab.) ,"Monelova (Cab.) , Monelova, Coahuila",,,,,
7222,1940,Coahuila,Rancho,Monelova,7.0,2.0,9.0,El Alamo ,"El Alamo , Monelova, Coahuila",,,,,
7223,1940,Coahuila,Rancho,Monelova,32.0,36.0,68.0,Las Animas ,"Las Animas , Monelova, Coahuila",,,,,
7224,1940,Coahuila,Rancho,Monelova,11.0,8.0,19.0,El Bragado ,"El Bragado , Monelova, Coahuila",,,,,
7225,1940,Coahuila,Rancho,Monelova,0.0,0.0,0.0,El Cajón ,"El Cajón , Monelova, Coahuila",,,,,
7226,1940,Coahuila,Rancho,Monelova,6.0,4.0,10.0,Campanela ,"Campanela , Monelova, Coahuila",,,,,
